image_path,true_label,predicted_label
data/test\2\24675_right-600-HBF.jpg,2,0
data/test\2\27290_right-600-HBF.jpg,2,0
data/test\2\27290_right-600.jpg,2,0
data/test\2\27393_right-600.jpg,2,0
data/test\2\27435_left-600-HBF.jpg,2,0
data/test\2\27435_left-600.jpg,2,0
data/test\2\27459_left-600-HBF.jpg,2,0
data/test\2\27459_left-600.jpg,2,0
data/test\2\2752_left-600-HBF.jpg,2,0
data/test\2\2752_left-600.jpg,2,0
data/test\2\27800_right-600-HBF.jpg,2,0
data/test\2\27800_right-600.jpg,2,0
data/test\2\27874_left-600-HBF.jpg,2,0
data/test\2\27874_left-600.jpg,2,0
data/test\2\27880_right-600-HBF.jpg,2,0
data/test\2\27880_right-600.jpg,2,0
data/test\2\27893_right-600-HBF.jpg,2,0
data/test\2\27893_right-600.jpg,2,0
data/test\2\27934_left-600-HBF.jpg,2,0
data/test\2\27934_left-600.jpg,2,0
data/test\2\27980_left-600-HBF.jpg,2,0
data/test\2\27980_left-600.jpg,2,0
data/test\2\27998_right-600-HBF.jpg,2,0
data/test\2\27998_right-600.jpg,2,0
data/test\2\28040_right-600-HBF.jpg,2,0
data/test\2\28040_right-600.jpg,2,0
data/test\2\28063_right-600-HBF.jpg,2,0
data/test\2\28063_right-600.jpg,2,0
data/test\2\28101_right-600-HBF.jpg,2,0
data/test\2\28101_right-600.jpg,2,0
data/test\2\28161_left-600-HBF.jpg,2,0
data/test\2\28161_left-600.jpg,2,0
data/test\2\28227_left-600-HBF.jpg,2,0
data/test\2\28227_left-600.jpg,2,0
data/test\2\28227_right-600-HBF.jpg,2,0
data/test\2\28227_right-600.jpg,2,0
data/test\2\28239_left-600-HBF.jpg,2,0
data/test\2\28239_left-600.jpg,2,0
data/test\2\28239_right-600-HBF.jpg,2,0
data/test\2\28239_right-600.jpg,2,0
data/test\2\28295_right-600-HBF.jpg,2,0
data/test\2\28661_left-600.jpg,2,0
data/test\2\28739_right-600-HBF.jpg,2,0
data/test\2\28739_right-600.jpg,2,0
data/test\2\28747_left-600-HBF.jpg,2,0
data/test\2\28747_left-600.jpg,2,0
data/test\2\28779_left-600-HBF.jpg,2,0
data/test\2\28779_left-600.jpg,2,0
data/test\2\28780_left-600-HBF.jpg,2,0
data/test\2\28780_left-600.jpg,2,0
data/test\2\28938_left-600-HBF.jpg,2,0
data/test\2\28938_left-600.jpg,2,0
data/test\2\28940_right-600-HBF.jpg,2,0
data/test\2\28940_right-600.jpg,2,0
data/test\2\28961_left-600.jpg,2,0
data/test\2\28f93cad89c5-GF-600-HBF.jpg,2,0
data/test\2\28f93cad89c5-GF-600.jpg,2,0
data/test\2\290ecdba359f-GF-600-HBF.jpg,2,0
data/test\2\290ecdba359f-GF-600.jpg,2,0
data/test\2\29172_right-600-HBF.jpg,2,0
data/test\2\29172_right-600.jpg,2,0
data/test\2\29220_right-600-HBF.jpg,2,0
data/test\2\29220_right-600.jpg,2,0
data/test\2\29243_left-600-HBF.jpg,2,0
data/test\2\29243_left-600.jpg,2,0
data/test\2\29243_right-600-HBF.jpg,2,0
data/test\2\29243_right-600.jpg,2,0
data/test\2\29245_left-600-HBF.jpg,2,0
data/test\2\29245_left-600.jpg,2,0
data/test\2\29249_left-600-HBF.jpg,2,0
data/test\2\29249_left-600.jpg,2,0
data/test\2\29254_left-600-HBF.jpg,2,0
data/test\2\29254_left-600.jpg,2,0
data/test\2\29379_right-600-HBF.jpg,2,0
data/test\2\29379_right-600.jpg,2,0
data/test\2\29450_left-600-HBF.jpg,2,0
data/test\2\29450_left-600.jpg,2,0
data/test\2\29491_left-600-HBF.jpg,2,0
data/test\2\29491_left-600.jpg,2,0
data/test\2\29506_left-600-HBF.jpg,2,0
data/test\2\29506_left-600.jpg,2,0
data/test\2\29545_left-600-HBF.jpg,2,0
data/test\2\29545_left-600.jpg,2,0
data/test\2\29589_right-600-HBF.jpg,2,0
data/test\2\29589_right-600.jpg,2,0
data/test\2\29628_left-600-HBF.jpg,2,0
data/test\2\29628_left-600.jpg,2,0
data/test\2\29658_left-600-HBF.jpg,2,0
data/test\2\29658_left-600.jpg,2,0
data/test\2\29705_right-600-HBF.jpg,2,0
data/test\2\29705_right-600.jpg,2,0
data/test\2\29736_right-600-HBF.jpg,2,0
data/test\2\29736_right-600.jpg,2,0
data/test\2\29745_left-600-HBF.jpg,2,0
data/test\2\29745_left-600.jpg,2,0
data/test\2\29892_left-600-HBF.jpg,2,0
data/test\2\29892_left-600.jpg,2,0
data/test\2\30335_right-600.jpg,2,0
data/test\2\30370_right-600-HBF.jpg,2,0
data/test\2\30370_right-600.jpg,2,0
data/test\2\30378_left-600-HBF.jpg,2,0
data/test\2\30378_left-600.jpg,2,0
data/test\2\30385_right-600-HBF.jpg,2,0
data/test\2\30385_right-600.jpg,2,0
data/test\2\30396_left-600-HBF.jpg,2,0
data/test\2\30396_left-600.jpg,2,0
data/test\2\30438_right-600-HBF.jpg,2,0
data/test\2\30438_right-600.jpg,2,0
data/test\2\30472_left-600-HBF.jpg,2,0
data/test\2\30472_left-600.jpg,2,0
data/test\2\30472_right-600-HBF.jpg,2,0
data/test\2\30472_right-600.jpg,2,0
data/test\2\30496_right-600.jpg,2,0
data/test\2\3054_left-600-HBF.jpg,2,0
data/test\2\3054_left-600.jpg,2,0
data/test\2\3074_left-600-HBF.jpg,2,0
data/test\2\3074_left-600.jpg,2,0
data/test\2\31009_left-600-HBF.jpg,2,0
data/test\2\31009_left-600.jpg,2,0
data/test\2\31088_right-600-HBF.jpg,2,0
data/test\2\31088_right-600.jpg,2,0
data/test\2\31099_left-600-HBF.jpg,2,0
data/test\2\31099_left-600.jpg,2,0
data/test\2\310c27067ac0-600-HBF.jpg,2,0
data/test\2\310c27067ac0-600.jpg,2,0
data/test\2\31183_left-600-HBF.jpg,2,0
data/test\2\31183_left-600.jpg,2,0
data/test\2\31196_left-600-HBF.jpg,2,0
data/test\2\31196_left-600.jpg,2,0
data/test\2\31253_left-600-HBF.jpg,2,0
data/test\2\31253_left-600.jpg,2,0
data/test\2\31266_right-600-HBF.jpg,2,0
data/test\2\31266_right-600.jpg,2,0
data/test\2\31309_right-600-HBF.jpg,2,0
data/test\2\31309_right-600.jpg,2,0
data/test\2\31310_left-600-HBF.jpg,2,0
data/test\2\31310_left-600.jpg,2,0
data/test\2\31336_left-600-HBF.jpg,2,0
data/test\2\31336_left-600.jpg,2,0
data/test\2\31336_right-600-HBF.jpg,2,0
data/test\2\31336_right-600.jpg,2,0
data/test\2\31338_left-600-HBF.jpg,2,0
data/test\2\31338_left-600.jpg,2,0
data/test\2\3138_right-600-HBF.jpg,2,0
data/test\2\3138_right-600.jpg,2,0
data/test\2\31481_right-600.jpg,2,0
data/test\2\31561_right-600-HBF.jpg,2,0
data/test\2\31561_right-600.jpg,2,0
data/test\2\31568_left-600-HBF.jpg,2,0
data/test\2\31568_left-600.jpg,2,0
data/test\2\31594_right-600-HBF.jpg,2,0
data/test\2\31594_right-600.jpg,2,0
data/test\2\31608_right-600-HBF.jpg,2,0
data/test\2\31608_right-600.jpg,2,0
data/test\2\3165_left-600-HBF.jpg,2,0
data/test\2\3165_left-600.jpg,2,0
data/test\2\3165_right-600-HBF.jpg,2,0
data/test\2\3165_right-600.jpg,2,0
data/test\2\31672_right-600-HBF.jpg,2,0
data/test\2\31672_right-600.jpg,2,0
data/test\2\31675_left-600-HBF.jpg,2,0
data/test\2\31675_left-600.jpg,2,0
data/test\2\31696_left-600-HBF.jpg,2,0
data/test\2\31696_left-600.jpg,2,0
data/test\2\31697_left-600-HBF.jpg,2,0
data/test\2\31697_left-600.jpg,2,0
data/test\2\31718_right-600-HBF.jpg,2,0
data/test\2\31718_right-600.jpg,2,0
data/test\2\31723_left-600-HBF.jpg,2,0
data/test\2\31723_left-600.jpg,2,0
data/test\2\31748_left-600-HBF.jpg,2,0
data/test\2\31748_left-600.jpg,2,0
data/test\2\31881_left-600.jpg,2,0
data/test\2\31921_right-600-HBF.jpg,2,0
data/test\2\31921_right-600.jpg,2,0
data/test\2\31924_right-600-HBF.jpg,2,0
data/test\2\31924_right-600.jpg,2,0
data/test\2\31938_right-600-HBF.jpg,2,0
data/test\2\31938_right-600.jpg,2,0
data/test\2\31940_left-600-HBF.jpg,2,0
data/test\2\31940_left-600.jpg,2,0
data/test\2\3199_left-600-HBF.jpg,2,0
data/test\2\3199_left-600.jpg,2,0
data/test\2\31b5d6fb0256-GF-600-HBF.jpg,2,0
data/test\2\31b5d6fb0256-GF-600.jpg,2,0
data/test\2\32018_left-600-HBF.jpg,2,0
data/test\2\32018_left-600.jpg,2,0
data/test\2\32019_right-600-HBF.jpg,2,0
data/test\2\32019_right-600.jpg,2,0
data/test\2\3205_left-600-HBF.jpg,2,0
data/test\2\3205_left-600.jpg,2,0
data/test\2\3207_left-600-HBF.jpg,2,0
data/test\2\3207_left-600.jpg,2,0
data/test\2\3207_right-600-HBF.jpg,2,0
data/test\2\3207_right-600.jpg,2,0
data/test\2\32178_right-600-HBF.jpg,2,0
data/test\2\32178_right-600.jpg,2,0
data/test\2\32242_right-600-HBF.jpg,2,0
data/test\2\32242_right-600.jpg,2,0
data/test\2\32243_left-600-HBF.jpg,2,0
data/test\2\32243_left-600.jpg,2,0
data/test\2\32243_right-600-HBF.jpg,2,0
data/test\2\32243_right-600.jpg,2,0
data/test\2\32271_right-600-HBF.jpg,2,0
data/test\2\32271_right-600.jpg,2,0
data/test\2\32301_left-600-HBF.jpg,2,0
data/test\2\32301_left-600.jpg,2,0
data/test\2\32301_right-600-HBF.jpg,2,0
data/test\2\32301_right-600.jpg,2,0
data/test\2\32307_right-600-HBF.jpg,2,0
data/test\2\32307_right-600.jpg,2,0
data/test\2\32320_left-600.jpg,2,0
data/test\2\32329_right-600-HBF.jpg,2,0
data/test\2\32329_right-600.jpg,2,0
data/test\2\32334_left-600-HBF.jpg,2,0
data/test\2\32334_left-600.jpg,2,0
data/test\2\32345_left-600-HBF.jpg,2,0
data/test\2\32345_left-600.jpg,2,0
data/test\2\3248_left-600-HBF.jpg,2,0
data/test\2\3248_left-600.jpg,2,0
data/test\2\324_right-600-HBF.jpg,2,0
data/test\2\324_right-600.jpg,2,0
data/test\2\3250_right-600-HBF.jpg,2,0
data/test\2\3250_right-600.jpg,2,0
data/test\2\32520_right-600-HBF.jpg,2,0
data/test\2\32520_right-600.jpg,2,0
data/test\2\32606_right-600-HBF.jpg,2,0
data/test\2\32606_right-600.jpg,2,0
data/test\2\32618_left-600-HBF.jpg,2,0
data/test\2\32618_left-600.jpg,2,0
data/test\2\32636_left-600-HBF.jpg,2,0
data/test\2\32636_left-600.jpg,2,0
data/test\2\32650_right-600-HBF.jpg,2,0
data/test\2\32650_right-600.jpg,2,0
data/test\2\32655_left-600-HBF.jpg,2,0
data/test\2\32655_left-600.jpg,2,0
data/test\2\32665_right-600-HBF.jpg,2,0
data/test\2\32665_right-600.jpg,2,0
data/test\2\32775_right-600-HBF.jpg,2,0
data/test\2\32775_right-600.jpg,2,0
data/test\2\32800_left-600-HBF.jpg,2,0
data/test\2\32800_left-600.jpg,2,0
data/test\2\32820_right-600-HBF.jpg,2,0
data/test\2\32820_right-600.jpg,2,0
data/test\2\32919_left-600-HBF.jpg,2,0
data/test\2\32919_left-600.jpg,2,0
data/test\2\32925_left-600-HBF.jpg,2,0
data/test\2\32925_left-600.jpg,2,0
data/test\2\33029_right-600-HBF.jpg,2,0
data/test\2\33029_right-600.jpg,2,0
data/test\2\33097_left-600-HBF.jpg,2,0
data/test\2\33097_left-600.jpg,2,0
data/test\2\33126_left-600-HBF.jpg,2,0
data/test\2\33126_left-600.jpg,2,0
data/test\2\33131_left-600-HBF.jpg,2,0
data/test\2\33131_left-600.jpg,2,0
data/test\2\33189_right-600-HBF.jpg,2,0
data/test\2\3334_left-600.jpg,2,0
data/test\2\33794_left-600-HBF.jpg,2,0
data/test\2\33794_left-600.jpg,2,0
data/test\2\33799_left-600-HBF.jpg,2,0
data/test\2\33799_left-600.jpg,2,0
data/test\2\33808_left-600.jpg,2,0
data/test\2\33808_right-600.jpg,2,0
data/test\2\3380_left-600-HBF.jpg,2,0
data/test\2\3380_left-600.jpg,2,0
data/test\2\33839_left-600-HBF.jpg,2,0
data/test\2\33839_left-600.jpg,2,0
data/test\2\33863_left-600-HBF.jpg,2,0
data/test\2\33863_left-600.jpg,2,0
data/test\2\33876_left-600-HBF.jpg,2,0
data/test\2\33876_left-600.jpg,2,0
data/test\2\33973_right-600-HBF.jpg,2,0
data/test\2\33973_right-600.jpg,2,0
data/test\2\34009_left-600-HBF.jpg,2,0
data/test\2\34009_left-600.jpg,2,0
data/test\2\34015_right-600-HBF.jpg,2,0
data/test\2\34015_right-600.jpg,2,0
data/test\2\34016_left-600-HBF.jpg,2,0
data/test\2\34016_left-600.jpg,2,0
data/test\2\3402124408ea-600-HBF.jpg,2,0
data/test\2\3402124408ea-600.jpg,2,0
data/test\2\34028_left-600-HBF.jpg,2,0
data/test\2\34028_left-600.jpg,2,0
data/test\2\34046_left-600-HBF.jpg,2,0
data/test\2\34046_left-600.jpg,2,0
data/test\2\34055_left-600-HBF.jpg,2,0
data/test\2\34055_left-600.jpg,2,0
data/test\2\34101_left-600-HBF.jpg,2,0
data/test\2\34101_left-600.jpg,2,0
data/test\2\34108_left-600-HBF.jpg,2,0
data/test\2\34108_left-600.jpg,2,0
data/test\2\34125_left-600-HBF.jpg,2,0
data/test\2\34125_left-600.jpg,2,0
data/test\2\34180_right-600-HBF.jpg,2,0
data/test\2\34180_right-600.jpg,2,0
data/test\2\34229_right-600-HBF.jpg,2,0
data/test\2\34229_right-600.jpg,2,0
data/test\2\34253_left-600-HBF.jpg,2,0
data/test\2\34253_left-600.jpg,2,0
data/test\2\34272_left-600-HBF.jpg,2,0
data/test\2\34272_left-600.jpg,2,0
data/test\2\34274_right-600-HBF.jpg,2,0
data/test\2\34274_right-600.jpg,2,0
data/test\2\34282_right-600-HBF.jpg,2,0
data/test\2\34282_right-600.jpg,2,0
data/test\2\34288_left-600-HBF.jpg,2,0
data/test\2\34288_left-600.jpg,2,0
data/test\2\3431_right-600-HBF.jpg,2,0
data/test\2\3431_right-600.jpg,2,0
data/test\2\34326_right-600-HBF.jpg,2,0
data/test\2\34326_right-600.jpg,2,0
data/test\2\34333_left-600-HBF.jpg,2,0
data/test\2\34333_left-600.jpg,2,0
data/test\2\34397_left-600-HBF.jpg,2,0
data/test\2\34397_left-600.jpg,2,0
data/test\2\34473_right-600-HBF.jpg,2,0
data/test\2\34473_right-600.jpg,2,0
data/test\2\34476_left-600-HBF.jpg,2,0
data/test\2\34476_left-600.jpg,2,0
data/test\2\34488_right-600.jpg,2,0
data/test\2\34590_left-600-HBF.jpg,2,0
data/test\2\34590_left-600.jpg,2,0
data/test\2\34590_right-600-HBF.jpg,2,0
data/test\2\34590_right-600.jpg,2,0
data/test\2\34616_right-600-HBF.jpg,2,0
data/test\2\34616_right-600.jpg,2,0
data/test\2\34621_left-600-HBF.jpg,2,0
data/test\2\34621_left-600.jpg,2,0
data/test\2\34662_right-600.jpg,2,0
data/test\2\34713_right-600-HBF.jpg,2,0
data/test\2\34713_right-600.jpg,2,0
data/test\2\35092_right-600-HBF.jpg,2,0
data/test\2\35092_right-600.jpg,2,0
data/test\2\35110_right-600-HBF.jpg,2,0
data/test\2\35110_right-600.jpg,2,0
data/test\2\35115_right-600-HBF.jpg,2,0
data/test\2\35115_right-600.jpg,2,0
data/test\2\35152_left-600-HBF.jpg,2,0
data/test\2\35152_left-600.jpg,2,0
data/test\2\35161_left-600-HBF.jpg,2,0
data/test\2\35161_left-600.jpg,2,0
data/test\2\35161_right-600-HBF.jpg,2,0
data/test\2\35161_right-600.jpg,2,0
data/test\2\35183_left-600-HBF.jpg,2,0
data/test\2\35183_left-600.jpg,2,0
data/test\2\35188_right-600-HBF.jpg,2,0
data/test\2\35188_right-600.jpg,2,0
data/test\2\35189_right-600-HBF.jpg,2,0
data/test\2\35189_right-600.jpg,2,0
data/test\2\35229_right-600-HBF.jpg,2,0
data/test\2\35229_right-600.jpg,2,0
data/test\2\35230_right-600-HBF.jpg,2,0
data/test\2\35230_right-600.jpg,2,0
data/test\2\35270_right-600-HBF.jpg,2,0
data/test\2\35270_right-600.jpg,2,0
data/test\2\35292_left-600-HBF.jpg,2,0
data/test\2\35292_left-600.jpg,2,0
data/test\2\35309_left-600-HBF.jpg,2,0
data/test\2\35309_left-600.jpg,2,0
data/test\2\3547_left-600-HBF.jpg,2,0
data/test\2\3547_left-600.jpg,2,0
data/test\2\35483_right-600-HBF.jpg,2,0
data/test\2\35483_right-600.jpg,2,0
data/test\2\35515_left-600-HBF.jpg,2,0
data/test\2\35515_left-600.jpg,2,0
data/test\2\35516_right-600-HBF.jpg,2,0
data/test\2\35516_right-600.jpg,2,0
data/test\2\35534_left-600-HBF.jpg,2,0
data/test\2\35534_left-600.jpg,2,0
data/test\2\35547_left-600-HBF.jpg,2,0
data/test\2\35547_left-600.jpg,2,0
data/test\2\35549_left-600-HBF.jpg,2,0
data/test\2\35549_left-600.jpg,2,0
data/test\2\35568_right-600-HBF.jpg,2,0
data/test\2\35568_right-600.jpg,2,0
data/test\2\35590_right-600-HBF.jpg,2,0
data/test\2\35590_right-600.jpg,2,0
data/test\2\35736_left-600-HBF.jpg,2,0
data/test\2\35736_left-600.jpg,2,0
data/test\2\35811_left-600-HBF.jpg,2,0
data/test\2\35811_left-600.jpg,2,0
data/test\2\35867_left-600-HBF.jpg,2,0
data/test\2\35867_left-600.jpg,2,0
data/test\2\35884_left-600-HBF.jpg,2,0
data/test\2\35884_left-600.jpg,2,0
data/test\2\35936_left-600-HBF.jpg,2,0
data/test\2\35936_left-600.jpg,2,0
data/test\2\35957_right-600-HBF.jpg,2,0
data/test\2\35957_right-600.jpg,2,0
data/test\2\35968_right-600-HBF.jpg,2,0
data/test\2\35968_right-600.jpg,2,0
data/test\2\35974_right-600-HBF.jpg,2,0
data/test\2\35974_right-600.jpg,2,0
data/test\2\36020_left-600-HBF.jpg,2,0
data/test\2\36020_left-600.jpg,2,0
data/test\2\36030_left-600-HBF.jpg,2,0
data/test\2\36030_left-600.jpg,2,0
data/test\2\36055_right-600-HBF.jpg,2,0
data/test\2\36055_right-600.jpg,2,0
data/test\2\36084_left-600-HBF.jpg,2,0
data/test\2\36084_left-600.jpg,2,0
data/test\2\36084_right-600-HBF.jpg,2,0
data/test\2\36084_right-600.jpg,2,0
data/test\2\36094_left-600-HBF.jpg,2,0
data/test\2\36094_left-600.jpg,2,0
data/test\2\36164_right-600-HBF.jpg,2,0
data/test\2\36164_right-600.jpg,2,0
data/test\2\36181_left-600-HBF.jpg,2,0
data/test\2\36181_left-600.jpg,2,0
data/test\2\36227_left-600-HBF.jpg,2,0
data/test\2\36227_left-600.jpg,2,0
data/test\2\36232_left-600-HBF.jpg,2,0
data/test\2\36232_left-600.jpg,2,0
data/test\2\36263_right-600-HBF.jpg,2,0
data/test\2\36263_right-600.jpg,2,0
data/test\2\36264_left-600-HBF.jpg,2,0
data/test\2\36264_left-600.jpg,2,0
data/test\2\36279_right-600-HBF.jpg,2,0
data/test\2\36279_right-600.jpg,2,0
data/test\2\36307_left-600-HBF.jpg,2,0
data/test\2\36307_left-600.jpg,2,0
data/test\2\36308_right-600.jpg,2,0
data/test\2\36472_right-600-HBF.jpg,2,0
data/test\2\36490_right-600-HBF.jpg,2,0
data/test\2\36490_right-600.jpg,2,0
data/test\2\36492_right-600-HBF.jpg,2,0
data/test\2\36492_right-600.jpg,2,0
data/test\2\36558_right-600-HBF.jpg,2,0
data/test\2\36558_right-600.jpg,2,0
data/test\2\36566_right-600-HBF.jpg,2,0
data/test\2\36566_right-600.jpg,2,0
data/test\2\36612_left-600-HBF.jpg,2,0
data/test\2\36612_left-600.jpg,2,0
data/test\2\36612_right-600-HBF.jpg,2,0
data/test\2\36612_right-600.jpg,2,0
data/test\2\36635_left-600-HBF.jpg,2,0
data/test\2\36635_left-600.jpg,2,0
data/test\2\36708_left-600-HBF.jpg,2,0
data/test\2\36708_left-600.jpg,2,0
data/test\2\36734_right-600-HBF.jpg,2,0
data/test\2\36734_right-600.jpg,2,0
data/test\2\36746_left-600-HBF.jpg,2,0
data/test\2\36746_left-600.jpg,2,0
data/test\2\36749_right-600.jpg,2,0
data/test\2\36ec36c301c1-600-HBF.jpg,2,0
data/test\2\37052_left-600-HBF.jpg,2,0
data/test\2\37052_left-600.jpg,2,0
data/test\2\37079_left-600-HBF.jpg,2,0
data/test\2\37079_left-600.jpg,2,0
data/test\2\37084_left-600-HBF.jpg,2,0
data/test\2\37084_left-600.jpg,2,0
data/test\2\37110_right-600-HBF.jpg,2,0
data/test\2\37110_right-600.jpg,2,0
data/test\2\37122_left-600-HBF.jpg,2,0
data/test\2\37122_left-600.jpg,2,0
data/test\2\37130_left-600-HBF.jpg,2,0
data/test\2\37130_left-600.jpg,2,0
data/test\2\37161_right-600-HBF.jpg,2,0
data/test\2\37161_right-600.jpg,2,0
data/test\2\37187_right-600-HBF.jpg,2,0
data/test\2\37187_right-600.jpg,2,0
data/test\2\37264_left-600-HBF.jpg,2,0
data/test\2\37264_left-600.jpg,2,0
data/test\2\37285_right-600-HBF.jpg,2,0
data/test\2\37285_right-600.jpg,2,0
data/test\2\37308_left-600-HBF.jpg,2,0
data/test\2\37308_left-600.jpg,2,0
data/test\2\37359_left-600-HBF.jpg,2,0
data/test\2\37359_left-600.jpg,2,0
data/test\2\3738_right-600-HBF.jpg,2,0
data/test\2\37397_left-600-HBF.jpg,2,0
data/test\2\37397_left-600.jpg,2,0
data/test\2\40937_left-600.jpg,2,0
data/test\2\40962_left-600-HBF.jpg,2,0
data/test\2\40962_left-600.jpg,2,0
data/test\2\41020_right-600-HBF.jpg,2,0
data/test\2\41020_right-600.jpg,2,0
data/test\2\41033_right-600-HBF.jpg,2,0
data/test\2\41033_right-600.jpg,2,0
data/test\2\41050_right-600-HBF.jpg,2,0
data/test\2\41050_right-600.jpg,2,0
data/test\2\41076_right-600-HBF.jpg,2,0
data/test\2\41076_right-600.jpg,2,0
data/test\2\41083_right-600-HBF.jpg,2,0
data/test\2\41083_right-600.jpg,2,0
data/test\2\41102_left-600-HBF.jpg,2,0
data/test\2\41102_left-600.jpg,2,0
data/test\2\41495_left-600.jpg,2,0
data/test\2\41517_left-600-HBF.jpg,2,0
data/test\2\41517_left-600.jpg,2,0
data/test\2\4154_left-600-HBF.jpg,2,0
data/test\2\4154_left-600.jpg,2,0
data/test\2\4154_right-600-HBF.jpg,2,0
data/test\2\4154_right-600.jpg,2,0
data/test\2\41554_right-600-HBF.jpg,2,0
data/test\2\41554_right-600.jpg,2,0
data/test\2\41563_left-600-HBF.jpg,2,0
data/test\2\41563_left-600.jpg,2,0
data/test\2\41568_left-600-HBF.jpg,2,0
data/test\2\41568_left-600.jpg,2,0
data/test\2\41571_right-600-HBF.jpg,2,0
data/test\2\41571_right-600.jpg,2,0
data/test\2\41718_right-600-HBF.jpg,2,0
data/test\2\41718_right-600.jpg,2,0
data/test\2\4171_left-600-HBF.jpg,2,0
data/test\2\4171_left-600.jpg,2,0
data/test\2\41846_left-600-HBF.jpg,2,0
data/test\2\41846_left-600.jpg,2,0
data/test\2\41909_right-600-HBF.jpg,2,0
data/test\2\41909_right-600.jpg,2,0
data/test\2\41957_left-600-HBF.jpg,2,0
data/test\2\41957_left-600.jpg,2,0
data/test\2\41981_right-600-HBF.jpg,2,0
data/test\2\41981_right-600.jpg,2,0
data/test\2\41986_left-600-HBF.jpg,2,0
data/test\2\42425_right-600-HBF.jpg,2,0
data/test\2\42425_right-600.jpg,2,0
data/test\2\42448_right-600-HBF.jpg,2,0
data/test\2\42448_right-600.jpg,2,0
data/test\2\42457_right-600-HBF.jpg,2,0
data/test\2\43129_left-600.jpg,2,0
data/test\2\43129_right-600-HBF.jpg,2,0
data/test\2\43129_right-600.jpg,2,0
data/test\2\43132_left-600-HBF.jpg,2,0
data/test\2\43132_left-600.jpg,2,0
data/test\2\43153_right-600-HBF.jpg,2,0
data/test\2\43153_right-600.jpg,2,0
data/test\2\43166_left-600.jpg,2,0
data/test\2\43171_right-600-HBF.jpg,2,0
data/test\2\43171_right-600.jpg,2,0
data/test\2\43206_right-600-HBF.jpg,2,0
data/test\2\43206_right-600.jpg,2,0
data/test\2\43217_left-600-HBF.jpg,2,0
data/test\2\43217_left-600.jpg,2,0
data/test\2\43249_left-600.jpg,2,0
data/test\2\43266_left-600.jpg,2,0
data/test\2\43590_right-600-HBF.jpg,2,0
data/test\2\43590_right-600.jpg,2,0
data/test\2\43632_left-600-HBF.jpg,2,0
data/test\2\43632_left-600.jpg,2,0
data/test\2\43789_left-600-HBF.jpg,2,0
data/test\2\43789_left-600.jpg,2,0
data/test\2\43839_left-600-HBF.jpg,2,0
data/test\2\43839_left-600.jpg,2,0
data/test\2\43890_left-600-HBF.jpg,2,0
data/test\2\43890_left-600.jpg,2,0
data/test\2\43894_left-600-HBF.jpg,2,0
data/test\2\43894_left-600.jpg,2,0
data/test\2\43894_right-600-HBF.jpg,2,0
data/test\2\43894_right-600.jpg,2,0
data/test\2\43907_left-600-HBF.jpg,2,0
data/test\2\43907_left-600.jpg,2,0
data/test\2\43919_left-600-HBF.jpg,2,0
data/test\2\43919_left-600.jpg,2,0
data/test\2\43919_right-600-HBF.jpg,2,0
data/test\2\43919_right-600.jpg,2,0
data/test\2\43925_right-600-HBF.jpg,2,0
data/test\2\43925_right-600.jpg,2,0
data/test\2\43929_left-600-HBF.jpg,2,0
data/test\2\43929_left-600.jpg,2,0
data/test\2\7182_right-600-HBF.jpg,2,0
data/test\2\7182_right-600.jpg,2,0
data/test\2\7188_left-600-HBF.jpg,2,0
data/test\2\7188_left-600.jpg,2,0
data/test\2\7205_right-600-HBF.jpg,2,0
data/test\2\7205_right-600.jpg,2,0
data/test\2\724_left-600-HBF.jpg,2,0
data/test\2\724_left-600.jpg,2,0
data/test\2\7350c50667c5-GF-600-HBF.jpg,2,0
data/test\2\7350c50667c5-GF-600.jpg,2,0
data/test\2\7363_right-600-HBF.jpg,2,0
data/test\2\7363_right-600.jpg,2,0
data/test\2\7371_right-600-HBF.jpg,2,0
data/test\2\7371_right-600.jpg,2,0
data/test\2\7384_left-600-HBF.jpg,2,0
data/test\2\7384_left-600.jpg,2,0
data/test\2\7384_right-600-HBF.jpg,2,0
data/test\2\7384_right-600.jpg,2,0
data/test\2\7437_left-600-HBF.jpg,2,0
data/test\2\7437_left-600.jpg,2,0
data/test\2\7469_left-600-HBF.jpg,2,0
data/test\2\7469_left-600.jpg,2,0
data/test\2\7510_right-600-HBF.jpg,2,0
data/test\2\7510_right-600.jpg,2,0
data/test\2\7515_left-600-HBF.jpg,2,0
data/test\2\7515_left-600.jpg,2,0
data/test\2\7578_right-600.jpg,2,0
data/test\2\760b6f4c6d82-600-HBF.jpg,2,0
data/test\2\7984_left-600-HBF.jpg,2,0
data/test\2\7984_left-600.jpg,2,0
data/test\2\7994_right-600-HBF.jpg,2,0
data/test\2\7994_right-600.jpg,2,0
data/test\2\a9a28c37c8c4-GF-600-HBF.jpg,2,0
data/test\2\a9a28c37c8c4-GF-600.jpg,2,0
data/test\2\aa9b8f05f4bf-600-HBF.jpg,2,0
data/test\2\aa9b8f05f4bf-600.jpg,2,0
data/test\2\aad0c0ee9268-GF-600-HBF.jpg,2,0
data/test\2\aad0c0ee9268-GF-600.jpg,2,0
data/test\2\abf09c44d5f4-600.jpg,2,0
data/test\2\c3acf47700ea-600-HBF.jpg,2,0
data/test\2\c6c2bad91f23-GF-600-HBF.jpg,2,0
data/test\2\c6c2bad91f23-GF-600.jpg,2,0
